"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STATEICP","COUNTYICP","STRATA","GQ","RENT","UNITSSTR","PERNUM","PERWT","RACE","RACED","FTOTINC"
2005,200501,424077,402923,72.0,2005004240771,22,1050,290018,1,0,3,2,77.0,1,100,325280
2005,200501,424108,404376,176.0,2005004241081,22,1050,290018,1,430,8,1,185.0,2,200,10000
2005,200501,424109,404424,123.0,2005004241091,22,1050,290018,1,700,10,1,154.0,1,100,40020
2005,200501,424109,404424,123.0,2005004241091,22,1050,290018,1,700,10,2,129.0,1,100,40020
2005,200501,424199,408321,278.0,2005004241991,22,1050,290018,1,0,3,1,293.0,1,100,50000
2005,200501,424199,408321,278.0,2005004241991,22,1050,290018,1,0,3,2,387.0,1,100,50000
2005,200501,424227,409690,85.0,2005004242271,22,1050,290018,1,550,3,1,121.0,1,100,2600
2005,200501,424227,409690,85.0,2005004242271,22,1050,290018,1,550,3,2,90.0,1,100,2600
2005,200501,424308,413539,60.0,2005004243081,22,1050,290018,1,650,3,1,64.0,1,100,21450
2005,200501,424308,413539,60.0,2005004243081,22,1050,290018,1,650,3,2,96.0,1,100,21450
2005,200501,424340,414523,66.0,2005004243401,22,1050,290018,1,0,3,1,85.0,1,100,135000
2005,200501,424340,414523,66.0,2005004243401,22,1050,290018,1,0,3,2,69.0,1,100,135000
2005,200501,424340,414523,66.0,2005004243401,22,1050,290018,1,0,3,3,87.0,1,100,135000
2005,200501,424340,414523,66.0,2005004243401,22,1050,290018,1,0,3,4,81.0,1,100,135000
2005,200501,424397,416874,248.0,2005004243971,22,1050,290018,1,0,3,1,265.0,1,100,45000
2005,200501,424397,416874,248.0,2005004243971,22,1050,290018,1,0,3,2,262.0,1,100,45000
2005,200501,424397,416874,248.0,2005004243971,22,1050,290018,1,0,3,3,320.0,1,100,45000
2005,200501,424397,416874,248.0,2005004243971,22,1050,290018,1,0,3,4,320.0,1,100,45000
2005,200501,424415,417426,85.0,2005004244151,22,1050,290018,1,0,3,1,115.0,1,100,77000
2005,200501,424415,417426,85.0,2005004244151,22,1050,290018,1,0,3,2,89.0,1,100,77000
2005,200501,424415,417426,85.0,2005004244151,22,1050,290018,1,0,3,3,110.0,1,100,77000
2005,200501,424415,417426,85.0,2005004244151,22,1050,290018,1,0,3,4,111.0,1,100,77000
2005,200501,424415,417426,85.0,2005004244151,22,1050,290018,1,0,3,5,106.0,1,100,77000
2005,200501,424426,418063,85.0,2005004244261,22,1050,290018,1,0,3,1,120.0,1,100,132000
2005,200501,424426,418063,85.0,2005004244261,22,1050,290018,1,0,3,2,88.0,1,100,132000
2005,200501,424570,424791,145.0,2005004245701,22,1050,290018,1,450,9,1,150.0,1,100,0
2005,200501,424615,426868,96.0,2005004246151,22,1050,290018,1,0,3,1,83.0,1,100,49900
2005,200501,424615,426868,96.0,2005004246151,22,1050,290018,1,0,3,2,102.0,1,100,49900
2005,200501,424615,426868,96.0,2005004246151,22,1050,290018,1,0,3,3,80.0,1,100,49900
2005,200501,424615,426868,96.0,2005004246151,22,1050,290018,1,0,3,4,167.0,1,100,49900
2005,200501,424615,426868,96.0,2005004246151,22,1050,290018,1,0,3,5,112.0,1,100,49900
2005,200501,424632,427856,101.0,2005004246321,22,1050,290018,1,0,3,1,105.0,1,100,55010
2005,200501,424632,427856,101.0,2005004246321,22,1050,290018,1,0,3,2,83.0,1,100,55010
2005,200501,424715,431223,62.0,2005004247151,22,1050,290018,1,0,3,1,83.0,1,100,119570
2005,200501,424715,431223,62.0,2005004247151,22,1050,290018,1,0,3,2,66.0,1,100,119570
2005,200501,424721,431443,93.0,2005004247211,22,1050,290018,1,0,3,1,96.0,1,100,36200
2005,200501,424815,435819,105.0,2005004248151,22,1050,290018,1,0,3,1,94.0,1,100,84300
2005,200501,424815,435819,105.0,2005004248151,22,1050,290018,1,0,3,2,110.0,1,100,84300
2005,200501,424815,435819,105.0,2005004248151,22,1050,290018,1,0,3,3,152.0,1,100,84300
2005,200501,424861,437849,122.0,2005004248611,22,1050,290018,1,1100,7,1,130.0,1,100,77000
2005,200501,424861,437849,122.0,2005004248611,22,1050,290018,1,1100,7,2,136.0,1,100,77000
2005,200501,424924,440486,74.0,2005004249241,22,1050,290018,1,480,7,1,79.0,1,100,16160
2005,200501,424974,442900,164.0,2005004249741,22,1050,290018,1,520,7,1,171.0,1,100,15000
2005,200501,425004,444733,118.0,2005004250041,22,1050,290018,1,0,3,1,124.0,1,100,101070
2005,200501,425004,444733,118.0,2005004250041,22,1050,290018,1,0,3,2,124.0,1,100,101070
2005,200501,425004,444733,118.0,2005004250041,22,1050,290018,1,0,3,3,163.0,1,100,101070
2005,200501,425004,444733,118.0,2005004250041,22,1050,290018,1,0,3,4,165.0,1,100,101070
2005,200501,425262,457279,85.0,2005004252621,22,1050,290018,1,0,3,1,74.0,1,100,28000
2005,200501,425262,457279,85.0,2005004252621,22,1050,290018,1,0,3,2,90.0,1,100,28000
2005,200501,425326,460813,54.0,2005004253261,22,1050,290018,1,70,7,1,56.0,1,100,7200
2005,200501,425391,463678,63.0,2005004253911,22,1050,290018,1,0,3,1,66.0,1,100,40000
2005,200501,425391,463678,63.0,2005004253911,22,1050,290018,1,0,3,2,84.0,1,100,40000
2005,200501,425391,463678,63.0,2005004253911,22,1050,290018,1,0,3,3,81.0,1,100,40000
2005,200501,425391,463678,63.0,2005004253911,22,1050,290018,1,0,3,4,73.0,1,100,40000
2005,200501,425391,463678,63.0,2005004253911,22,1050,290018,1,0,3,5,72.0,1,100,40000
2005,200501,425472,467397,85.0,2005004254721,22,1050,290018,1,0,3,1,91.0,1,100,5400
2005,200501,425498,468705,176.0,2005004254981,22,1050,290018,1,470,7,1,185.0,6,620,0
2005,200501,425548,470994,88.0,2005004255481,22,1050,290018,1,0,3,1,77.0,1,100,27000
2005,200501,425548,470994,88.0,2005004255481,22,1050,290018,1,0,3,2,95.0,1,100,27000
2005,200501,425620,474572,60.0,2005004256201,22,1050,290018,1,0,3,1,52.0,1,100,348000
2005,200501,425620,474572,60.0,2005004256201,22,1050,290018,1,0,3,2,62.0,1,100,348000
2005,200501,425620,474572,60.0,2005004256201,22,1050,290018,1,0,3,3,70.0,1,100,348000
2005,200501,425629,474869,103.0,2005004256291,22,1050,290018,1,0,3,1,110.0,1,100,21770
2005,200501,425629,474869,103.0,2005004256291,22,1050,290018,1,0,3,2,89.0,1,100,21770
2005,200501,425732,479469,103.0,2005004257321,22,1050,290018,1,500,9,1,109.0,1,100,40000
2005,200501,425831,484036,60.0,2005004258311,22,1050,290018,1,330,6,1,62.0,1,100,6800
2005,200501,425848,484768,60.0,2005004258481,22,1050,290018,1,430,7,1,83.0,1,100,17000
2005,200501,425848,484768,60.0,2005004258481,22,1050,290018,1,430,7,2,61.0,1,100,17000
2005,200501,425854,484927,94.0,2005004258541,22,1050,290018,1,0,3,1,84.0,1,100,106000
2005,200501,425854,484927,94.0,2005004258541,22,1050,290018,1,0,3,2,99.0,1,100,106000
2005,200501,425953,489695,76.0,2005004259531,22,1050,290018,1,0,3,1,68.0,1,100,15200
2005,200501,425953,489695,76.0,2005004259531,22,1050,290018,1,0,3,2,79.0,1,100,15200
2005,200501,425968,490523,83.0,2005004259681,22,1050,290018,1,400,1,1,88.0,1,100,8800
2005,200501,426000,491826,52.0,2005004260001,22,1050,290018,1,0,3,1,74.0,1,100,144000
2005,200501,426000,491826,52.0,2005004260001,22,1050,290018,1,0,3,2,54.0,1,100,144000
2005,200501,426027,493280,84.0,2005004260271,22,1050,290018,1,0,3,1,112.0,1,100,100000
2005,200501,426027,493280,84.0,2005004260271,22,1050,290018,1,0,3,2,88.0,1,100,100000
2005,200501,426027,493280,84.0,2005004260271,22,1050,290018,1,0,3,3,134.0,1,100,100000
2005,200501,426027,493280,84.0,2005004260271,22,1050,290018,1,0,3,4,110.0,1,100,100000
2005,200501,426225,502228,79.0,2005004262251,22,1050,290018,1,530,8,1,81.0,1,100,6604
2005,200501,426244,503178,79.0,2005004262441,22,1050,290018,1,0,3,1,83.0,1,100,140000
2005,200501,426268,504334,89.0,2005004262681,22,1050,290018,1,650,9,1,94.0,1,100,2000
2005,200501,426268,504334,89.0,2005004262681,22,1050,290018,1,650,9,2,170.0,8,815,3000
2005,200501,426383,510088,93.0,2005004263831,22,1050,290018,1,550,9,1,97.0,1,100,0
2005,200501,426464,514282,61.0,2005004264641,22,1050,290018,1,0,3,1,63.0,1,100,53600
2005,200501,426464,514282,61.0,2005004264641,22,1050,290018,1,0,3,2,82.0,1,100,53600
2005,200501,426464,514282,61.0,2005004264641,22,1050,290018,1,0,3,3,78.0,1,100,53600
2005,200501,426535,517542,61.0,2005004265351,22,1050,290018,1,0,3,1,82.0,1,100,92000
2005,200501,426535,517542,61.0,2005004265351,22,1050,290018,1,0,3,2,66.0,1,100,92000
2005,200501,426535,517542,61.0,2005004265351,22,1050,290018,1,0,3,3,80.0,1,100,92000
2005,200501,426535,517542,61.0,2005004265351,22,1050,290018,1,0,3,4,80.0,1,100,92000
2005,200501,426569,519513,125.0,2005004265691,22,1050,290018,1,0,7,1,96.0,1,100,40000
2005,200501,426569,519513,125.0,2005004265691,22,1050,290018,1,0,7,2,131.0,9,901,40000
2005,200501,426573,519679,53.0,2005004265731,22,1050,290018,1,550,3,1,57.0,1,100,15900
2005,200501,426584,520304,237.0,2005004265841,22,1050,290018,1,0,7,1,249.0,1,100,8000
2005,200501,426584,520304,237.0,2005004265841,22,1050,290018,1,0,7,2,395.0,8,801,8000
2005,200501,426608,521463,78.0,2005004266081,22,1050,290018,1,0,3,1,82.0,7,700,290600
2005,200501,426608,521463,78.0,2005004266081,22,1050,290018,1,0,3,2,82.0,1,100,290600
2005,200501,426621,521950,56.0,2005004266211,22,1050,290018,1,330,10,1,59.0,1,100,30500
2005,200501,426668,524426,88.0,2005004266681,22,1050,290018,1,0,3,1,94.0,1,100,99100
2005,200501,426668,524426,88.0,2005004266681,22,1050,290018,1,0,3,2,119.0,1,100,99100
2005,200501,426668,524426,88.0,2005004266681,22,1050,290018,1,0,3,3,116.0,1,100,99100
2005,200501,426668,524426,88.0,2005004266681,22,1050,290018,1,0,3,4,118.0,1,100,99100
2005,200501,426668,524426,88.0,2005004266681,22,1050,290018,1,0,3,5,114.0,1,100,99100
2005,200501,426710,526662,231.0,2005004267101,22,1050,290018,1,200,10,1,246.0,1,100,7000
2005,200501,426783,530075,119.0,2005004267831,22,1050,290018,1,510,7,1,124.0,1,100,6610
2005,200501,427022,542477,60.0,2005004270221,22,1050,290018,1,0,3,1,64.0,1,100,12500
2005,200501,427086,544929,70.0,2005004270861,22,1050,290018,1,0,3,1,101.0,1,100,42000
2005,200501,427086,544929,70.0,2005004270861,22,1050,290018,1,0,3,2,74.0,1,100,42000
2005,200501,427127,547247,275.0,2005004271271,22,1050,290018,1,0,3,1,370.0,1,100,91000
2005,200501,427127,547247,275.0,2005004271271,22,1050,290018,1,0,3,2,291.0,1,100,91000
2005,200501,427127,547247,275.0,2005004271271,22,1050,290018,1,0,3,3,340.0,1,100,91000
2005,200501,427127,547247,275.0,2005004271271,22,1050,290018,1,0,3,4,363.0,1,100,91000
2005,200501,427127,547247,275.0,2005004271271,22,1050,290018,1,0,3,5,234.0,1,100,0
2005,200501,427206,550938,65.0,2005004272061,22,1050,290018,1,790,6,1,57.0,1,100,153500
2005,200501,427206,550938,65.0,2005004272061,22,1050,290018,1,790,6,2,69.0,1,100,153500
2005,200501,427206,550938,65.0,2005004272061,22,1050,290018,1,790,6,3,85.0,1,100,153500
2005,200501,427375,558373,63.0,2005004273751,22,1050,290018,1,730,3,1,67.0,1,100,7230
2005,200501,427375,558373,63.0,2005004273751,22,1050,290018,1,730,3,2,90.0,1,100,7230
2005,200501,427396,559503,76.0,2005004273961,22,1050,290018,1,550,7,1,79.0,1,100,0
2005,200501,427503,564534,132.0,2005004275031,22,1050,290018,1,0,1,1,104.0,1,100,37000
2005,200501,427503,564534,132.0,2005004275031,22,1050,290018,1,0,1,2,139.0,1,100,37000
2005,200501,427503,564534,132.0,2005004275031,22,1050,290018,1,0,1,3,99.0,1,100,37000
2005,200501,427506,564637,80.0,2005004275061,22,1050,290018,1,0,3,1,84.0,1,100,105000
2005,200501,427506,564637,80.0,2005004275061,22,1050,290018,1,0,3,2,64.0,1,100,105000
2005,200501,427506,564637,80.0,2005004275061,22,1050,290018,1,0,3,3,121.0,1,100,105000
2005,200501,427531,566131,86.0,2005004275311,22,1050,290018,1,0,5,1,91.0,1,100,40600
2005,200501,427548,567241,74.0,2005004275481,22,1050,290018,1,0,3,1,65.0,1,100,48200
2005,200501,427548,567241,74.0,2005004275481,22,1050,290018,1,0,3,2,77.0,1,100,48200
2005,200501,427571,568117,77.0,2005004275711,22,1050,290018,1,0,3,1,84.0,1,100,70000
2005,200501,427571,568117,77.0,2005004275711,22,1050,290018,1,0,3,2,80.0,1,100,70000
2005,200501,427727,574531,65.0,2005004277271,22,1050,290018,1,0,1,1,67.0,1,100,60000
2005,200501,427727,574531,65.0,2005004277271,22,1050,290018,1,0,1,2,66.0,1,100,60000
2005,200501,427727,574531,65.0,2005004277271,22,1050,290018,1,0,1,3,83.0,1,100,60000
2005,200501,427735,574874,17.0,2005004277351,22,1050,290018,1,150,7,1,19.0,1,100,7900
2005,200501,427804,577941,103.0,2005004278041,22,1050,290018,1,520,8,1,109.0,1,100,47500
2005,200501,427832,579050,74.0,2005004278321,22,1050,290018,1,420,4,1,79.0,1,100,25000
2005,200501,427833,579091,85.0,2005004278331,22,1050,290018,1,0,4,1,90.0,1,100,29000
2005,200501,427842,579444,63.0,2005004278421,22,1050,290018,1,0,3,1,67.0,1,100,33080
2005,200501,427842,579444,63.0,2005004278421,22,1050,290018,1,0,3,2,66.0,1,100,33080
2005,200501,428049,588204,63.0,2005004280491,22,1050,290018,1,360,6,1,68.0,1,100,47900
2005,200501,428128,593273,82.0,2005004281281,22,1050,290018,1,0,3,1,86.0,1,100,19000
2005,200501,428151,594316,60.0,2005004281511,22,1050,290018,1,590,7,1,63.0,1,100,42600
2005,200501,428151,594316,60.0,2005004281511,22,1050,290018,1,590,7,2,63.0,1,100,42600
2005,200501,428276,600194,66.0,2005004282761,22,1050,290018,1,0,3,1,70.0,1,100,55520
2005,200501,428276,600194,66.0,2005004282761,22,1050,290018,1,0,3,2,69.0,1,100,55520
2005,200501,428291,600827,89.0,2005004282911,22,1050,290018,1,170,10,1,94.0,1,100,6000
2005,200501,428503,610651,88.0,2005004285031,22,1050,290018,1,0,3,1,93.0,1,100,32000
2005,200501,428585,614683,50.0,2005004285851,22,1050,290018,1,1300,4,1,55.0,1,100,32300
2005,200501,428669,618873,63.0,2005004286691,22,1050,290018,1,0,3,1,67.0,1,100,1500
2005,200501,428727,621978,77.0,2005004287271,22,1050,290018,1,0,1,1,80.0,1,100,0
2005,200501,428727,621978,77.0,2005004287271,22,1050,290018,1,0,1,2,60.0,1,100,0
2005,200501,428731,622177,104.0,2005004287311,22,1050,290018,1,430,7,1,110.0,1,100,7700
2005,200501,428746,622863,16.0,2005004287461,22,1050,290018,1,0,3,1,19.0,1,100,77800
2005,200501,428746,622863,16.0,2005004287461,22,1050,290018,1,0,3,2,14.0,1,100,77800
2005,200501,428771,624343,155.0,2005004287711,22,1050,290018,1,610,9,1,161.0,1,100,40300
2005,200501,428828,626694,244.0,2005004288281,22,1050,290018,1,450,9,1,258.0,2,200,11600
2005,200501,428909,629972,77.0,2005004289091,22,1050,290018,1,0,3,1,84.0,1,100,42000
2005,200501,428909,629972,77.0,2005004289091,22,1050,290018,1,0,3,2,81.0,1,100,42000
2005,200501,428951,632004,409.0,2005004289511,22,1050,290018,1,0,3,1,513.0,1,100,40000
2005,200501,428951,632004,409.0,2005004289511,22,1050,290018,1,0,3,2,431.0,1,100,40000
2005,200501,429039,636157,83.0,2005004290391,22,1050,290018,1,1100,3,1,88.0,1,100,61000
2005,200501,429039,636157,83.0,2005004290391,22,1050,290018,1,1100,3,2,76.0,1,100,61000
2005,200501,429039,636157,83.0,2005004290391,22,1050,290018,1,1100,3,3,119.0,1,100,22000
2005,200501,429039,636157,83.0,2005004290391,22,1050,290018,1,1100,3,4,79.0,1,100,61000
2005,200501,429106,639414,91.0,2005004291061,22,1050,290018,1,800,7,1,97.0,1,100,400
2005,200501,429106,639414,91.0,2005004291061,22,1050,290018,1,800,7,2,131.0,1,100,400
2005,200501,429147,640932,348.0,2005004291471,22,1050,290018,1,0,3,1,367.0,1,100,14400
2005,200501,429147,640932,348.0,2005004291471,22,1050,290018,1,0,3,2,228.0,1,100,10000
2005,200501,429190,642764,71.0,2005004291901,22,1050,290018,1,0,3,1,74.0,1,100,45470
2005,200501,429190,642764,71.0,2005004291901,22,1050,290018,1,0,3,2,80.0,1,100,45470
2005,200501,429203,643510,124.0,2005004292031,22,1050,290018,1,590,8,1,138.0,1,100,30000
2005,200501,429203,643510,124.0,2005004292031,22,1050,290018,1,590,8,2,132.0,1,100,30000
2005,200501,429217,644360,65.0,2005004292171,22,1050,290018,1,0,3,1,70.0,1,100,65000
2005,200501,429217,644360,65.0,2005004292171,22,1050,290018,1,0,3,2,69.0,1,100,65000
2005,200501,429236,645648,74.0,2005004292361,22,1050,290018,1,0,3,1,67.0,1,100,31800
2005,200501,429236,645648,74.0,2005004292361,22,1050,290018,1,0,3,2,77.0,1,100,31800
2005,200501,429250,646413,91.0,2005004292501,22,1050,290018,1,0,3,1,95.0,1,100,42000
2005,200501,429250,646413,91.0,2005004292501,22,1050,290018,1,0,3,2,120.0,1,100,42000
2005,200501,429250,646413,91.0,2005004292501,22,1050,290018,1,0,3,3,119.0,1,100,42000
2005,200501,429276,647591,232.0,2005004292761,22,1050,290018,1,0,6,1,245.0,1,100,60000
2005,200501,429276,647591,232.0,2005004292761,22,1050,290018,1,0,6,2,311.0,1,100,33000
2005,200501,429355,651380,47.0,2005004293551,22,1050,290018,1,0,3,1,50.0,1,100,72300
2005,200501,429390,652800,107.0,2005004293901,22,1050,290018,1,220,7,1,113.0,1,100,3250
2005,200501,429447,655387,88.0,2005004294471,22,1050,290018,1,1400,3,1,94.0,1,100,5000
2005,200501,429447,655387,88.0,2005004294471,22,1050,290018,1,1400,3,2,93.0,1,100,5500
2005,200501,429447,655387,88.0,2005004294471,22,1050,290018,1,1400,3,3,93.0,1,100,5000
2005,200501,429455,655624,91.0,2005004294551,22,1050,290018,1,750,9,1,94.0,1,100,3000
2005,200501,429502,658057,127.0,2005004295021,22,1050,290018,1,0,3,1,135.0,1,100,13600
2005,200501,429502,658057,127.0,2005004295021,22,1050,290018,1,0,3,2,107.0,1,100,13600
2005,200501,429502,658057,127.0,2005004295021,22,1050,290018,1,0,3,3,107.0,1,100,13600
2005,200501,429502,658057,127.0,2005004295021,22,1050,290018,1,0,3,4,96.0,1,100,13600
2005,200501,429502,658057,127.0,2005004295021,22,1050,290018,1,0,3,5,100.0,1,100,13600
2005,200501,429561,660323,61.0,2005004295611,22,1050,290018,1,0,3,1,65.0,1,100,58400
2005,200501,429644,664254,56.0,2005004296441,22,1050,290018,1,0,3,1,56.0,1,100,66000
2005,200501,429644,664254,56.0,2005004296441,22,1050,290018,1,0,3,2,59.0,1,100,66000
2005,200501,429644,664254,56.0,2005004296441,22,1050,290018,1,0,3,3,74.0,1,100,66000
2005,200501,429694,666586,74.0,2005004296941,22,1050,290018,1,0,3,1,66.0,1,100,70000
2005,200501,429694,666586,74.0,2005004296941,22,1050,290018,1,0,3,2,80.0,1,100,70000
2005,200501,429768,669818,80.0,2005004297681,22,1050,290018,1,1500,10,1,84.0,1,100,19300
2005,200501,429811,671727,88.0,2005004298111,22,1050,290018,1,0,3,1,91.0,1,100,29000
2005,200501,429811,671727,88.0,2005004298111,22,1050,290018,1,0,3,2,91.0,1,100,6000
2005,200501,429811,671727,88.0,2005004298111,22,1050,290018,1,0,3,3,124.0,1,100,26000
2005,200501,429902,676079,80.0,2005004299021,22,1050,290018,1,0,3,1,73.0,1,100,97215
2005,200501,429902,676079,80.0,2005004299021,22,1050,290018,1,0,3,2,85.0,1,100,97215
2005,200501,429902,676079,80.0,2005004299021,22,1050,290018,1,0,3,3,115.0,1,100,97215
2005,200501,429908,676306,82.0,2005004299081,22,1050,290018,1,620,7,1,86.0,7,700,26000
2005,200501,429911,676604,69.0,2005004299111,22,1050,290018,1,0,3,1,75.0,1,100,180000
2005,200501,429911,676604,69.0,2005004299111,22,1050,290018,1,0,3,2,74.0,1,100,180000
2005,200501,429941,677863,118.0,2005004299411,22,1050,290018,1,0,3,1,82.0,1,100,36300
2005,200501,429941,677863,118.0,2005004299411,22,1050,290018,1,0,3,2,126.0,1,100,36300
2005,200501,429941,677863,118.0,2005004299411,22,1050,290018,1,0,3,3,88.0,1,100,36300
2005,200501,429941,677863,118.0,2005004299411,22,1050,290018,1,0,3,4,88.0,1,100,36300
2005,200501,429941,677863,118.0,2005004299411,22,1050,290018,1,0,3,5,82.0,1,100,36300
2005,200501,430045,682502,241.0,2005004300451,22,1050,290018,1,1100,3,1,191.0,6,620,0
2005,200501,430045,682502,241.0,2005004300451,22,1050,290018,1,1100,3,2,254.0,6,620,0
2005,200501,430045,682502,241.0,2005004300451,22,1050,290018,1,1100,3,3,140.0,6,620,0
2005,200501,430045,682502,241.0,2005004300451,22,1050,290018,1,1100,3,4,140.0,6,620,0
2005,200501,430095,685065,58.0,2005004300951,22,1050,290018,1,0,3,1,52.0,1,100,102500
2005,200501,430095,685065,58.0,2005004300951,22,1050,290018,1,0,3,2,61.0,1,100,102500
2005,200501,430136,686594,107.0,2005004301361,22,1050,290018,1,350,3,1,113.0,1,100,29800
2005,200501,430295,693695,80.0,2005004302951,22,1050,290018,1,0,3,1,87.0,1,100,11700
2005,200501,430359,696683,104.0,2005004303591,22,1050,290018,1,520,9,1,110.0,1,100,12000
2005,200501,430454,700518,77.0,2005004304541,22,1050,290018,1,0,3,1,84.0,1,100,121500
2005,200501,430454,700518,77.0,2005004304541,22,1050,290018,1,0,3,2,84.0,1,100,121500
2005,200501,430474,701440,105.0,2005004304741,22,1050,290018,1,0,3,1,90.0,1,100,21600
2005,200501,430474,701440,105.0,2005004304741,22,1050,290018,1,0,3,2,111.0,1,100,21600
2005,200501,430504,702758,67.0,2005004305041,22,1050,290018,1,0,1,1,70.0,2,200,18000
2005,200501,430504,702758,67.0,2005004305041,22,1050,290018,1,0,1,2,91.0,2,200,18000
2005,200501,430600,706881,94.0,2005004306001,22,1050,290018,1,0,4,1,99.0,1,100,336200
2005,200501,430600,706881,94.0,2005004306001,22,1050,290018,1,0,4,2,80.0,1,100,336200
2005,200501,430620,707479,117.0,2005004306201,22,1050,290018,1,370,8,1,122.0,1,100,3000
2005,200501,430653,709033,57.0,2005004306531,22,1050,290018,1,0,3,1,60.0,1,100,58000
2005,200501,430653,709033,57.0,2005004306531,22,1050,290018,1,0,3,2,55.0,1,100,58000
2005,200501,430653,709033,57.0,2005004306531,22,1050,290018,1,0,3,3,72.0,1,100,58000
2005,200501,430653,709033,57.0,2005004306531,22,1050,290018,1,0,3,4,73.0,1,100,58000
2005,200501,430653,709033,57.0,2005004306531,22,1050,290018,1,0,3,5,74.0,1,100,58000
2005,200501,430653,709033,57.0,2005004306531,22,1050,290018,1,0,3,6,69.0,1,100,58000
2005,200501,430653,709033,57.0,2005004306531,22,1050,290018,1,0,3,7,66.0,1,100,58000
